,Date,nps,Comment
7416,2023-02-24 22:39:09,10,Conocimientos de detalles dell vuelo
7417,2023-02-24 22:38:42,10,excelente servicio
7418,2023-02-24 22:16:36,10,Gracias
7419,2023-02-24 22:04:12,10,muy rapido
7420,2023-02-24 21:45:35,10,"ES MUY RAPIDO Y NADA PROBLEMATICO, EN POCOS PASOS YA LO REALIZAMOS"
7421,2023-02-24 21:33:55,10,CALIDAD Y PRECIO
7422,2023-02-24 21:25:26,9,buen servicio
7423,2023-02-24 21:25:06,9,es practico
7424,2023-02-24 21:14:38,10,Es rápido
7425,2023-02-24 21:13:04,10,OK
7426,2023-02-24 21:08:34,10,Facilidad
7427,2023-02-24 21:06:34,10,sencillo
7428,2023-02-24 20:43:43,10,muy sencillo e intuitivo para usarse
7429,2023-02-24 20:40:19,10,FACILIDAD
7430,2023-02-24 20:17:18,10,Muy agil y amigable
7431,2023-02-24 20:13:04,10,Rapidéz
7432,2023-02-24 20:02:53,10,excelente atencion
7433,2023-02-24 19:46:37,9,Sencillo
7434,2023-02-24 19:39:54,9,buena linea de vuelo
7435,2023-02-24 19:39:45,10,"es fácil, soy adulto mu mayor y lo puedo hacer"
7436,2023-02-24 19:35:09,10,muy buena
7437,2023-02-24 19:31:05,9,buen servicio
7438,2023-02-24 19:19:45,10,POR EFICIENTES
7439,2023-02-24 19:07:25,10,ES MUY COMODO Y FACIL
7440,2023-02-24 19:04:09,10,todo bien
7441,2023-02-24 19:00:53,10,"PRECIO,"
7442,2023-02-24 18:57:43,10,facil y rapido
7443,2023-02-24 18:56:22,10,super facil
7444,2023-02-24 18:51:23,10,es muy agil y eficiente
7445,2023-02-24 18:44:06,10,fue muy facil de usar  tuve un error en las fechas y pude hacer los cambios con facilidad
7446,2023-02-24 18:40:47,10,ES MAS RAPIDO
7447,2023-02-24 18:40:19,10,Es mejor hacerlo antes para evitar contratiempos
7448,2023-02-24 18:40:17,10,PORQUE ES BARATO Y RAPIDO
7449,2023-02-24 18:40:16,10,buen servicio en internet
7450,2023-02-24 18:24:19,9,buen servicio
7451,2023-02-24 18:23:52,9,hasta a el momento me parece amigable
7452,2023-02-24 18:22:03,10,.
7453,2023-02-24 18:18:35,10,LA FACILIDAD
7454,2023-02-24 18:17:31,9,Muy fácil y rápido
7455,2023-02-24 18:13:04,10,Es más cómodo
7456,2023-02-24 18:01:22,10,eficiencia
7457,2023-02-24 18:00:55,10,HORARIOS FELXIBLES
7458,2023-02-24 17:58:38,10,Muy facil de hacer.
7459,2023-02-24 17:56:16,10,BUEN SERVICIO
7460,2023-02-24 17:53:04,10,RAPIDO
7461,2023-02-24 17:52:37,10,muy facil
7462,2023-02-24 17:39:32,10,"Todo muy sencillo de usar, cuando tuve que hablar para pedir asistencia, EXCELENTE atencion.  gracias."
7463,2023-02-24 17:31:03,10,muy agil
7464,2023-02-24 17:07:34,10,Muy amigable la pagina web
7465,2023-02-24 17:05:05,9,aA yY mM
7466,2023-02-24 17:00:49,10,EXCELENTES PRECIOS
7467,2023-02-24 16:59:03,10,POR JUSTOS
7468,2023-02-24 16:52:05,10,bueno
7469,2023-02-24 16:44:08,9,es practico
7470,2023-02-24 16:34:14,10,Facilidad de uso en la web.
7471,2023-02-24 16:30:15,10,facilidad de compra
7472,2023-02-24 16:26:56,10,Es un sistema que facilita muchísimo la vida jaja mil gracias
7473,2023-02-24 16:18:37,10,Es muy bueno
7474,2023-02-24 16:10:10,10,ES UN SERVICIO FACIL Y PRACTICO
7475,2023-02-24 16:03:04,10,Excelente proceso
7476,2023-02-24 15:59:22,10,BUENSERVICIO
7477,2023-02-24 15:48:50,10,excelente servicio y precios
7478,2023-02-24 15:45:16,10,practico
7479,2023-02-24 15:34:56,10,buen precio
7480,2023-02-24 15:34:07,10,ES SENCILLA
7481,2023-02-24 15:10:58,10,Rapida y sencilla
7482,2023-02-24 15:09:51,10,muy facil
7483,2023-02-24 15:02:53,10,BUEN SERVICIO: RAPIDO Y ECONOMICO.
7484,2023-02-24 14:45:39,10,TODO EXCELENTE
7485,2023-02-24 14:39:05,9,Hasta ahorita todo va bien
7486,2023-02-24 14:35:42,10,porque es muy fácil y rapido
7487,2023-02-24 14:18:49,10,Rapidez!
7488,2023-02-24 14:05:25,9,rapidez
7489,2023-02-24 13:49:39,10,"esta facil, pero no hagan tantas preguntas"
7490,2023-02-24 13:24:09,10,RAPIDEZ Y CONFIANZA
7491,2023-02-24 12:40:25,10,SON LO MEJOR
7492,2023-02-24 12:12:35,10,EFICACIA
7493,2023-02-24 11:13:28,10,porque simplifica el proceso
7494,2023-02-24 06:32:18,10,Muy buen servicio
7495,2023-02-24 06:21:55,10,excelente servicio
7496,2023-02-24 06:13:43,10,TODO BIEN
7497,2023-02-24 06:13:03,10,Buena experiencia de usuario!
7498,2023-02-24 06:06:26,10,Esta facil llenar solo espacios
7499,2023-02-24 06:05:51,10,fue muy facil
7500,2023-02-24 05:31:27,10,May practico y facil la paguina.
7501,2023-02-24 05:19:21,10,MUY ÁGIL
7502,2023-02-24 05:06:32,10,TKS
7503,2023-02-24 04:58:23,10,BIEN
7504,2023-02-24 04:40:55,10,Muy rápido y fácil!!!
7505,2023-02-24 04:33:16,10,Facilidad de reservación y check in
7506,2023-02-24 04:30:17,10,Muy sencillo
7507,2023-02-24 04:26:47,10,el procedimiento es muy sencillo
7508,2023-02-24 04:20:53,10,SERVICIO
7509,2023-02-24 04:13:46,10,Muy rápido y eficiente
7510,2023-02-24 04:05:32,9,rapido
7511,2023-02-24 03:55:05,10,"Es fácil, práctico y eficiente."
7512,2023-02-24 03:47:52,10,BUENA PLATA FORMA
7513,2023-02-24 03:44:52,10,.
7514,2023-02-24 03:43:29,10,ME GUSTA LA ATENCION
7515,2023-02-24 03:42:19,10,muy sencillo
7516,2023-02-24 03:42:03,10,bien
7517,2023-02-24 03:41:32,10,SERVICIO Y RAPIDEZ
7518,2023-02-24 03:30:32,10,BUEN SERVICIO
7519,2023-02-24 03:21:06,10,"SENCILLA, CONFIABLE SIN TRAMPAS"
7520,2023-02-24 03:18:23,9,muy bien
7521,2023-02-24 03:14:44,9,RAPIDO
7522,2023-02-24 03:09:40,10,grr
7523,2023-02-24 02:33:29,9,bien
7524,2023-02-24 02:25:36,10,Fácil compra
7525,2023-02-24 02:24:07,10,Buen servicio y seguridad en el viaje
7526,2023-02-24 02:22:08,10,muy buen servicio
7527,2023-02-24 02:01:55,10,buen servicio
7528,2023-02-24 01:56:16,10,tarifas accesibles y buena atencion
7529,2023-02-24 01:54:43,10,buen servicio
7530,2023-02-24 01:53:42,10,es rapido
7531,2023-02-24 01:32:09,9,MUY RAPIDO
7532,2023-02-24 01:26:24,10,Facilidad
7533,2023-02-24 01:25:05,10,muy rapido
7534,2023-02-24 01:21:43,10,fue muy amigable sus sistema
7535,2023-02-24 01:10:50,10,muy eficientes
7536,2023-02-24 01:09:50,10,facily rapído
7537,2023-02-24 01:08:43,10,ES MUY PRACTICA
7538,2023-02-24 01:06:15,10,Por que están lindos todos ustedes
7539,2023-02-24 01:04:27,10,OPortunidad y prontitud
7540,2023-02-24 00:52:21,10,"super servicio, económico y fácil de comprar, registrarte y hacer tu chek inn"
7541,2023-02-24 00:29:41,10,muy ágil
7542,2023-02-24 00:18:08,10,BUEN SERVICIO
7543,2023-02-24 00:11:14,10,Proceso muy rapido
7544,2023-02-24 00:08:53,9,Rapida
7545,2023-02-24 00:03:14,9,EXCELENTE SERVICIO.
7546,2023-02-24 00:01:54,10,MUY SENCILLO TODO
7547,2023-02-23 23:47:35,10,exelente servicio
7548,2023-02-23 23:46:03,10,Sistema muy amigable
7549,2023-02-23 23:45:23,10,MUY SENCILLO UTILIZARLA
7550,2023-02-23 23:30:31,10,SI
7551,2023-02-23 23:22:26,10,Fácil y rápido
7552,2023-02-23 23:19:21,10,para prevenir cualquier situación
7553,2023-02-23 23:13:54,10,rápido
7554,2023-02-23 23:11:40,10,Muy agil y sencillo.
7555,2023-02-23 23:08:44,10,ES FACIL Y RAPIDA
7556,2023-02-23 22:53:57,9,facilidad en la navegacion
7557,2023-02-23 22:41:41,10,me encanta viajar por  VIVA AEROBUS
7558,2023-02-23 22:29:22,9,por q es eficiente
7559,2023-02-23 22:26:47,10,Todo muy bien
7560,2023-02-23 22:26:37,10,una excelente atencion
7561,2023-02-23 22:21:46,10,"Es rápido, muy claro, con letras grandes con lo básico lo que permite que lo hagas en menos de un minuto e ilustraciones ¡Bien Viva Aerobús!"
7562,2023-02-23 22:20:38,10,facil y rapido
7563,2023-02-23 22:15:33,10,bien
7564,2023-02-23 22:12:41,10,TKS
7565,2023-02-23 22:11:56,10,exelente
7566,2023-02-23 22:01:04,10,LOS MEJORES
7567,2023-02-23 21:51:04,10,muy rapido en poco tiempo
7568,2023-02-23 21:47:14,9,agilidad
7569,2023-02-23 21:45:05,10,confiabilidad y precisión
7570,2023-02-23 21:42:21,10,rapidez
7571,2023-02-23 21:42:12,9,porque es mas practico hacerlo en linea
7572,2023-02-23 21:38:53,10,facil y rapido
7573,2023-02-23 21:25:31,9,por la eficiencia
7574,2023-02-23 21:21:03,10,ME GUSTA VIAJAR POR VIVA AEROBUS
7575,2023-02-23 21:03:56,10,Está ágil. Gracias.
7576,2023-02-23 20:59:38,10,POR RAPIDEZ
7577,2023-02-23 20:47:56,10,Es buena
7578,2023-02-23 20:45:05,10,por la seguridad
7579,2023-02-23 20:32:47,10,Muy facil y rapido realizar el check-in
7580,2023-02-23 20:19:46,9,Funciona bien al hacer check in. Mejor que en la app
7581,2023-02-23 20:15:09,10,.
7582,2023-02-23 20:11:50,10,Excelente
7583,2023-02-23 20:06:14,10,muy sencillo
7584,2023-02-23 19:53:04,9,POR SU ATENCION
7585,2023-02-23 19:51:35,10,Por ser fácil de tramitarlo
7586,2023-02-23 19:51:06,10,ok
7587,2023-02-23 19:47:25,9,RAPIDEZ
7588,2023-02-23 19:44:21,10,.
7589,2023-02-23 19:40:52,9,facil y rapido
7590,2023-02-23 19:22:30,10,Es rápido y claro
7591,2023-02-23 19:17:43,10,amigable
7592,2023-02-23 19:12:42,10,DATOS CLAROS
7593,2023-02-23 19:05:39,10,BUENOS COSTOS
7594,2023-02-23 18:47:04,10,Rapidez en el servicio
7595,2023-02-23 18:43:42,10,x rapidez de informacion y claridad
7596,2023-02-23 18:43:05,9,Interfaz muy intuitiva y gráficos que hacen fácil los pasos a seguir
7597,2023-02-23 18:42:54,10,Facilidad
7598,2023-02-23 18:32:26,10,"siempre viajo con uds y hasta ahora no hetenido ningun problema , los precios son buenos"
7599,2023-02-23 18:23:51,10,"seguridad, comodidad, facilidad"
7600,2023-02-23 18:22:21,10,porque se ve accesible y eficiente
7601,2023-02-23 18:21:10,10,super rapido
7602,2023-02-23 18:17:03,10,por su servicio abordo y por sus precios  y puntualidad
7603,2023-02-23 18:16:04,10,.
7604,2023-02-23 18:14:58,9,VUELO DIRECTO
7605,2023-02-23 18:13:09,10,MUY FACIL
7606,2023-02-23 18:08:52,9,MUY AGIL
7607,2023-02-23 18:06:32,10,Gracias
7608,2023-02-23 18:00:17,10,es facil
7609,2023-02-23 17:49:33,10,es lo que necesitan para volar
7610,2023-02-23 17:45:28,10,FACILIDAD Y AGILIDAD
7611,2023-02-23 17:43:40,10,BUENA ATENCION
7612,2023-02-23 17:41:47,10,eficiencia y atencion
7613,2023-02-23 17:39:28,9,Puntualidad
7614,2023-02-23 17:38:32,10,agil
7615,2023-02-23 17:34:25,10,ECONOMIA
7616,2023-02-23 17:28:19,10,facil de usar
7617,2023-02-23 17:13:35,10,Facilidad para realizarlo o hacer cambios de última hora
7618,2023-02-23 17:02:04,10,EXCELENTE SERVICIO
7619,2023-02-23 16:59:15,9,AGIL
7620,2023-02-23 16:57:16,10,muy bien  el servicio
7621,2023-02-23 16:53:36,10,MUY RAPIDO Y CLARO
7622,2023-02-23 16:41:05,10,Es muy facil y te va guiando para hacerlo con tiempo
7623,2023-02-23 16:33:33,10,El servicio y la información que he recibido siempe ha sido de claidad y claridad.
7624,2023-02-23 16:27:25,10,Thank you!
7625,2023-02-23 16:19:46,10,agilidad
7626,2023-02-23 16:16:19,10,excelebn
7627,2023-02-23 16:16:04,9,"Todo muy sencillo, solo el final no me gustó"
7628,2023-02-23 16:15:47,9,Página rápida y amigable. Eliminaría el menú de sugerencias de hospedaje
7629,2023-02-23 16:02:35,10,FACILIDAD
7630,2023-02-23 16:00:50,9,SON AMABLES LAS SOBRECARGOS
7631,2023-02-23 15:59:26,10,PORQUE ME PARECE MUY BUENO
7632,2023-02-23 15:59:06,10,buen precio
7633,2023-02-23 15:57:04,9,Estaba disponible
7634,2023-02-23 15:48:04,10,BUEN SERVICIO
7635,2023-02-23 15:34:52,9,X
7636,2023-02-23 15:34:47,10,no es complicado
7637,2023-02-23 15:24:12,10,facil de realizar reservaciones
7638,2023-02-23 15:21:12,10,MUY AGIL Y EFICIENTE
7639,2023-02-23 15:20:05,9,LINEA CON DESTINOS DIRECTOS Y BUENAS PROMOCIONES
7640,2023-02-23 15:07:05,10,fácil de usar
7641,2023-02-23 15:03:04,10,Accesible
7642,2023-02-23 14:56:25,10,es muy facil
7643,2023-02-23 14:55:04,10,no se batalla
7644,2023-02-23 14:53:47,9,sencillo y rapido
7645,2023-02-23 14:43:08,10,ME PARECE PRÁCTICO :)
7646,2023-02-23 14:42:45,10,por la facilidad y rapidez
7647,2023-02-23 14:42:29,9,AGILIDAD
7648,2023-02-23 14:36:12,10,RAPIDO Y FACIL
7649,2023-02-23 14:25:56,9,Buen servicio
7650,2023-02-23 14:23:21,10,es facil de usar
7651,2023-02-23 13:27:05,10,todas
7652,2023-02-23 13:07:33,9,es rapido
7653,2023-02-23 09:05:48,9,FACIL
7654,2023-02-23 08:41:40,10,Es muy practico!
7655,2023-02-23 06:45:58,10,POR LA FACILIDAD PARA OBTENER EL PASE DE ABORDAR
7656,2023-02-23 06:18:58,10,BIEN
7657,2023-02-23 06:11:50,10,Facil de hacer
7658,2023-02-23 05:39:51,10,Todo bien por el momento.
7659,2023-02-23 05:36:24,9,proeso rapido
7660,2023-02-23 05:27:03,10,x
7661,2023-02-23 05:14:16,9,por que tienes la confianza de que tu vuelo sea seguro
7662,2023-02-23 05:00:28,10,ME GUSTA
7663,2023-02-23 05:00:20,10,ES RAPIDO
7664,2023-02-23 04:42:43,10,son amables
7665,2023-02-23 04:32:03,10,LA PAGINA ES MUY AMIBABLE Y PRECIOS BUENOS
7666,2023-02-23 04:30:45,10,POR SU CALIDAD Y EFICIENCIA
7667,2023-02-23 04:19:34,10,Son muy claras las instrucciones que dan!!
7668,2023-02-23 04:09:07,10,no es complicado
7669,2023-02-23 03:59:14,10,rapidez
7670,2023-02-23 03:51:51,10,SON INCREIBLED
7671,2023-02-23 03:36:19,9,bien
7672,2023-02-23 03:34:17,10,x
7673,2023-02-23 03:01:57,10,Fácil y rápido
7674,2023-02-23 02:46:03,10,Es bueno
7675,2023-02-23 02:45:11,10,Todo bien.
7676,2023-02-23 02:42:23,10,muy fácil
7677,2023-02-23 02:40:16,10,MUY RAPIDO Y SENCILLO
7678,2023-02-23 02:33:39,10,es sencillo
7679,2023-02-23 02:25:44,10,Es sencillo y está bien explicado
7680,2023-02-23 02:22:48,10,Muy rápido y fácil!!!
7681,2023-02-23 02:18:49,10,por buena gente
7682,2023-02-23 02:16:44,9,es rapido
7683,2023-02-23 02:16:35,10,ES ÁGIL Y AMIGABLE
7684,2023-02-23 02:06:06,10,MUY BUEN SERVICIO
7685,2023-02-23 02:01:16,9,Super bien.
7686,2023-02-23 01:59:38,10,Todo bien
7687,2023-02-23 01:57:31,10,facil de usar
7688,2023-02-23 01:55:36,10,SON MUY PUNTUALES GRACIAS
7689,2023-02-23 01:55:11,10,facil y sencillo
7690,2023-02-23 01:42:48,10,POR SENCILLO
7691,2023-02-23 01:34:49,10,Fácil de utilizar
7692,2023-02-23 01:28:12,10,amigable
7693,2023-02-23 01:17:27,10,facil y rapido
7694,2023-02-23 01:14:26,10,ES MUY PRACTICO
7695,2023-02-23 01:05:04,9,ok
7696,2023-02-23 01:04:16,9,ES RAPIDO
7697,2023-02-23 00:59:04,10,"ÁGIL, PRACTICO, RÁPIDO E INTUITIVO."
7698,2023-02-23 00:48:26,10,Sumamente rápido e intuitivo
7699,2023-02-23 00:33:21,10,POR LO FÁCIL PARA REALIZAR EL CHECK IN
7700,2023-02-23 00:27:21,10,EFICIENTE Y AGIL
7701,2023-02-23 00:23:23,10,Contestan ràpido ... excelente atencion
7702,2023-02-23 00:23:14,10,fácil de usar
7703,2023-02-23 00:13:46,10,muy eficiente
7704,2023-02-22 23:55:30,10,EXCELENTE SERVICIO
7705,2023-02-22 23:54:11,10,mejoren la app como antes
7706,2023-02-22 23:53:42,10,Información precisa
7707,2023-02-22 23:46:28,10,accesible y rapida
7708,2023-02-22 23:43:30,10,gran growth hacking
7709,2023-02-22 23:30:06,10,por calidad y eficiencia
7710,2023-02-22 23:24:39,10,FACILIDAD DE HACER TU VUELO EN LINEA
7711,2023-02-22 22:55:04,10,rapidez
7712,2023-02-22 22:51:22,9,FACIL ACCESO Y AHORRO DE TIEMPO
7713,2023-02-22 22:47:04,10,Facil y rapido
7714,2023-02-22 22:44:36,9,facil y rapido.
7715,2023-02-22 22:40:53,10,"Fue super rápido, fácil y en una plataforma muy amigable. ¡Genial!"
7716,2023-02-22 22:37:46,10,FACILIDAD PARA COMPRAR EL BOLETO A LA MEDIDA DE TUS NECESIDADES
7717,2023-02-22 22:37:28,9,gracias
7718,2023-02-22 22:31:05,10,FACIL Y RAPIDO
7719,2023-02-22 22:14:51,10,VASA
7720,2023-02-22 22:11:54,10,SIEMPRE PUNTUALES
7721,2023-02-22 22:07:13,10,es rapido y sencillo
7722,2023-02-22 22:01:03,10,Muy sencillo el proceso
7723,2023-02-22 22:00:40,10,FACIL DE USAR
7724,2023-02-22 21:45:18,9,rapidez
7725,2023-02-22 21:43:28,10,Facil
7726,2023-02-22 21:43:12,10,Muy facil
7727,2023-02-22 21:33:34,10,Me parece excelente
7728,2023-02-22 21:27:49,10,Muy amigable la página
7729,2023-02-22 21:24:04,9,Muy buena linea
7730,2023-02-22 21:22:42,10,POR LOS PRECIOS EN VUELOS
7731,2023-02-22 21:20:22,10,rapidez
7732,2023-02-22 21:13:35,10,FLEXIBILIDAD
7733,2023-02-22 21:10:04,9,por la rapidez y sencilles
7734,2023-02-22 20:31:17,10,Muy fácil y amigable
7735,2023-02-22 20:27:21,10,M
7736,2023-02-22 20:26:25,10,rapido
7737,2023-02-22 20:23:09,10,por que es sencilla
7738,2023-02-22 20:18:19,10,Excelente
7739,2023-02-22 20:15:47,10,OK
7740,2023-02-22 20:13:18,9,es mas practico
7741,2023-02-22 20:10:42,10,.
7742,2023-02-22 20:08:41,10,gracias
7743,2023-02-22 20:07:04,10,económicos
7744,2023-02-22 19:56:52,10,POR LO RA PIDO
7745,2023-02-22 19:48:25,10,por que es muy sencillo y amigable
7746,2023-02-22 19:39:13,10,DILIGENTE
7747,2023-02-22 19:28:28,10,Es muy buena y fácil de realizar
7748,2023-02-22 19:13:16,10,Es rápido y fácil
7749,2023-02-22 19:13:10,10,bien
7750,2023-02-22 19:03:56,10,FACILIDAD PARA CAMBIOS DE VUELO
7751,2023-02-22 18:51:51,10,MUY AGIL LA APLICACION
7752,2023-02-22 18:40:20,10,MUY FACIL DE REALIZAR
7753,2023-02-22 18:32:10,10,muy fácil y rápido
7754,2023-02-22 18:14:04,9,es facil y rapido
7755,2023-02-22 18:13:34,10,AGIL
7756,2023-02-22 18:01:31,10,MUY PRACTICO
7757,2023-02-22 18:00:53,10,ES FACIL Y RAPIDO
7758,2023-02-22 17:54:49,10,te fracilita
7759,2023-02-22 17:45:19,10,EXCELENTE SERVICIO
7760,2023-02-22 17:38:45,10,Tienen muy buen servicio y la pagina es muy amigable
7761,2023-02-22 17:26:28,10,Fácil de realizar y en tiempo suficiente.
7762,2023-02-22 17:21:55,10,Rapidéz
7763,2023-02-22 17:12:29,9,TODO BIEN
7764,2023-02-22 17:12:25,10,practicos
7765,2023-02-22 17:12:04,10,por el servicio
7766,2023-02-22 17:04:32,10,FACIL
7767,2023-02-22 17:00:06,10,muy sencilla de usar
7768,2023-02-22 16:59:04,10,ok
7769,2023-02-22 16:58:13,9,ES FACIL
7770,2023-02-22 16:54:05,10,"Fácil, rápido, e intuitivo"
7771,2023-02-22 16:40:20,10,Rapidisimo
7772,2023-02-22 16:34:38,10,La facilidad y el desgloce de los precios
7773,2023-02-22 16:19:05,9,práctico
7774,2023-02-22 16:07:25,10,por informar oportunamente
7775,2023-02-22 16:05:08,10,si
7776,2023-02-22 16:02:38,10,buen servicio
7777,2023-02-22 15:57:19,10,MUY RÁPIDO
7778,2023-02-22 15:53:42,10,.
7779,2023-02-22 15:41:16,10,Eficacia
7780,2023-02-22 15:32:16,9,porque es muy práctico y nos ahorra tiempo y costos
7781,2023-02-22 15:29:57,10,MUY RAPIDO Y FACIL
7782,2023-02-22 15:29:29,9,RAPIDO
7783,2023-02-22 15:25:33,10,POR SU EXCELENTE SERVICIO
7784,2023-02-22 15:01:12,10,MUY SENCILLO Y FACIL
7785,2023-02-22 14:52:31,10,Cuando estas logeado con tu cuenta es súper rápido hacer el check-in.
7786,2023-02-22 14:49:40,9,Eficiente
7787,2023-02-22 14:47:53,10,POR EL MEJOR SERVICIO
7788,2023-02-22 14:41:04,10,AGIL
7789,2023-02-22 14:11:47,10,MUY PRACTICO
7790,2023-02-22 13:31:54,9,es sencillo
7791,2023-02-22 13:28:21,10,buen servicio
7792,2023-02-22 13:17:03,10,Me parece bueno
7793,2023-02-22 13:06:27,10,TODO BIEN
7794,2023-02-22 11:43:04,10,Es muy sencillo y comodo
7795,2023-02-22 07:49:18,10,RAPIDO
7796,2023-02-22 07:30:14,9,por ser facil y comodo
7797,2023-02-22 06:39:30,10,PRECIO
7798,2023-02-22 05:42:51,9,BUEN SERVICIO
7799,2023-02-22 05:34:34,10,RAPIDO
7800,2023-02-22 05:32:37,10,sencillo
7801,2023-02-22 05:00:32,10,CALIDAD
7802,2023-02-22 04:48:41,9,intente usar el saldo que me quedo en el certificado y me dicen que ya fue usado...
7803,2023-02-22 04:28:12,9,Es fácil y cómodo
7804,2023-02-22 04:22:37,10,Facil de uso
7805,2023-02-22 04:21:11,10,Por la facilidad y la rapidez con la que se hace
7806,2023-02-22 04:15:34,10,"Muy buenp, facil de usar."
7807,2023-02-22 04:05:57,9,Todo bien
7808,2023-02-22 04:00:27,10,todo fue muy rápido
7809,2023-02-22 03:12:32,9,muy practico y rapido
7810,2023-02-22 03:11:04,9,gracias
7811,2023-02-22 03:04:37,10,MUY FACIL
7812,2023-02-22 03:03:32,9,agiliza el proceso
7813,2023-02-22 02:55:09,10,OK
7814,2023-02-22 02:53:56,10,.
7815,2023-02-22 02:52:53,10,es muy agil
7816,2023-02-22 02:47:27,10,"buenos precios,equipaje"
7817,2023-02-22 02:44:12,10,Buen Servicio. El sistema en linea es fácil de navegar.
7818,2023-02-22 02:41:45,10,SERVICIO RAPIDO Y FACIL
7819,2023-02-22 02:34:18,10,Al hacer en línea es muy rápido
7820,2023-02-22 02:31:07,10,Por la facilidad de acceso y entendible
7821,2023-02-22 02:28:20,10,buen servicio
7822,2023-02-22 02:16:25,10,"Amigable, muy facil de usar"
7823,2023-02-22 02:07:28,10,si
7824,2023-02-22 02:02:58,10,POR RAPIDEZ
7825,2023-02-22 01:44:10,9,servicio
7826,2023-02-22 01:24:32,10,porque si
7827,2023-02-22 01:18:29,10,ES MUY FACIL HACERLO
7828,2023-02-22 01:06:34,10,es amigable
7829,2023-02-22 01:05:47,10,Ok
7830,2023-02-22 01:03:50,10,es muy rapido
7831,2023-02-22 00:45:09,10,PRACTICO
7832,2023-02-22 00:37:15,10,Muy facil
7833,2023-02-22 00:35:53,10,FACIL DE REALIZAR
7834,2023-02-22 00:33:15,9,Es práctica y fácil de usar
7835,2023-02-22 00:27:23,10,ECONÓMICO
7836,2023-02-22 00:26:52,10,muy buen servicio
7837,2023-02-22 00:18:12,10,Check rapido y facil
7838,2023-02-22 00:14:29,10,buen servicio y mejora el proceso
7839,2023-02-22 00:13:03,10,muy amigable
7840,2023-02-22 00:00:19,10,MUY PRACTICO
7841,2023-02-21 23:42:04,10,POR QUE SON AMABLES Y AMIGABLES EN EL SITIO WEB
7842,2023-02-21 23:40:27,10,Facilidad y aparente seguridad
7843,2023-02-21 23:38:17,9,rapidezz
7844,2023-02-21 23:35:41,10,es simple y rapido
7845,2023-02-21 23:25:38,10,EXCELENTE
7846,2023-02-21 23:24:45,10,INUITIVA Y RAPIDA
7847,2023-02-21 23:22:44,10,.
7848,2023-02-21 22:59:37,9,"Muy bien, una observación lo podrían hacer mas fácil el proceso."
7849,2023-02-21 22:47:55,10,facil
7850,2023-02-21 22:42:42,9,"Claro y sencillo, pero el problema es que quise usar la App y no funciona, no reconoce el codigo de reservacion"
7851,2023-02-21 22:42:38,10,Atencion
7852,2023-02-21 22:37:29,10,muy facil y rapido
7853,2023-02-21 22:36:16,10,ME ENCANTA ¡¡
7854,2023-02-21 22:34:37,10,super facil
7855,2023-02-21 22:31:42,10,POR SER EFICIENTES
7856,2023-02-21 22:28:36,10,facil
7857,2023-02-21 22:27:15,10,PASOS SENCILLOS GRACIAS
7858,2023-02-21 22:19:23,10,por eficientes
7859,2023-02-21 22:17:57,10,Precios bajos
7860,2023-02-21 22:09:56,9,"pocos asientos sin costo, nulos"
7861,2023-02-21 22:07:26,10,por sencillo
7862,2023-02-21 22:01:39,10,buen servicio
7863,2023-02-21 22:01:18,10,muy facil
7864,2023-02-21 22:00:40,10,FACIL Y RAPIDO EL TAMITE
7865,2023-02-21 21:53:53,10,OK
7866,2023-02-21 21:40:21,10,es muy facil
7867,2023-02-21 21:05:50,9,"A veces es un poco lenta, por lo demás bien"
7868,2023-02-21 21:01:03,10,Por ser una pagina que brinda soluciones
