Date,nps,text
2023-03-17,6,"Es muy complicado de descontar los adicionales, lo esconden aproposito, ustedes muy mal"
2023-03-17,8,quieren agregar muchos cargos extras
2023-03-17,8,.
2023-03-17,7,No me contestaron el telefono me tuvieron en espera por 45 minutos diciendo que faltaban 15sec
2023-03-17,7,ES ALGO CONFUSA TE ESCONDE COSAS QUE DEBERIAN SER MAS VISIBLES PARA SELECCIONAR
2023-03-17,2,NO ENGAÑANDO
2023-03-17,8,VUELOS MAS BARATOS Y ACCESIBLES
2023-03-17,7,colocando tarifas únicas que incluyan todo
2023-03-17,8,..
2023-03-17,6,muy lento
2023-03-17,2,mucha trampa lo del tua deberian de ser mas claros muchos productos que tienes q estar cuidando y demoras un monton
2023-03-17,5,tienen errores al realizar ciertas consultas
2023-03-17,7,interfaz poco amigable al usuario
2023-03-17,7,mejores precios
2023-03-17,8,"No poniendo servicios por default, sòlo si el cliente los solicita."
2023-03-17,8,Muy largo el proceso
2023-03-17,5,"Al inicio no pude hacer la compra, me puso problemas la pagina"
2023-03-17,8,quitando publicidad de servicios adicionales
2023-03-17,5,"no me contestaron via telefonica, me dejaron colgada 20 min con la contestadora"
2023-03-17,7,"ESTA MUY LARGO EL PROCESO, Y TE AGREGAN TARIFAS ENGAÑOSAS"
2023-03-17,5,Dejar de poner tanta seleccion para subir de precio
2023-03-17,1,"EL CAMPO DE VALIDACION DEL AÑO DE LA TARJETA, INDICA DOS POSICIONES, SIN EMBARGO ES A 4 POSICIONES,"
2023-03-17,8,"No te explican de que es reembolso total y te lo cargan en automático,si no te das cuenta, lo pagas sin querer ese beneficio extra"
2023-03-17,1,"la ruta de reserva se toms mucho tiempo, ademas cobran por todo..."
2023-03-17,8,LOS PRECIOS Y NO TENER RETRASOS
2023-03-17,8,TENER A LA VISTA EL IMPUESTO TUA TODO EL TIEMPO DE LA TRANSACCION DESDE UN INICIO
2023-03-17,3,son unos tramposos da coraje en serio
2023-03-17,8,HACIENDOLO AMIGABLE PARA EL CELULAR
2023-03-17,5,Sin tantos anuncios
2023-03-17,4,"Menos publicidad de hotelería, no cargarte cosas sin consultar."
2023-03-17,5,se traba mucho
2023-03-17,7,Qué su membresía sea real y no un chiste
2023-03-17,0,"La tarifa de reembolso total se agrega sola, parece como si el sistema estuviera diseñado para que la gente se confundiera, la interfaz no es nada clara."
2023-03-17,7,Cada paso que doy tiene costo definitivamente eso complica finalizar la compra con mayor efectividad
2023-03-17,7,No cobrar por todo!
2023-03-17,0,Que sea más sencilla y ofrecer menos productos.
2023-03-17,8,Siendo amables con la persona de la 3a edad que viajara
2023-03-17,3,MUCHOS COBROS DESGLOSADOS EXTRAS
2023-03-17,6,dura mucho cuando hago click en el pago
2023-03-17,7,Al momento de querer pagar se ralentiza la pagina y tarda mucho tiempo
2023-03-17,1,"Me cancelaron el vuelo tres veces y me bloquearon los asientos, muy mal servicio."
2023-03-17,7,en el pago me lo declino varias veces
2023-03-17,8,mas sencillo
2023-03-17,8,-
2023-03-17,8,Que desde el comienzo te aclaren en cuánto sale con todos los impuestos...
2023-03-17,6,bien
2023-03-17,2,Te saca de la pagina a cada rato
2023-03-17,5,poner el precio total
2023-03-17,0,"necesite de 7 intentetos para poder hacer mi compra, nunca me acepto mi tarjeta y en 3 ocasiones no me dejo pagar en oxxo. siempre marca error. no se por que quitaron la opcion de pagar via telefonica con tu reservacion web. de verdad deben mejorar mucho su pagina y su atencion al cliente via telefonica, tienen sus respuesta muy programadas, tengan un area de soporte que sepa de vdd solucionar o apoyar al usuario a terminar su compra."
2023-03-17,7,HACIENDO MENOS COMPLICADAS LA OPCIONES
2023-03-17,8,mas sencillo
2023-03-17,8,no aparece opcion de adulto mayor
2023-03-17,7,"Cuando vas a pagar, al sacar la barra de los menús, la página regresa hasta arriba"
2023-03-17,8,Las promociones no aplican para todos los horarios
2023-03-17,8,deberian agregar la opcion del cambio de estado
2023-03-17,1,Horrible
2023-03-17,3,Mas eficiente y menos cargos
2023-03-17,8,"Cada vez hacen más cargos ""sorpresa"" y al final nada qué ver con el ""súper precio"" del inicio."
2023-03-17,7,En visualizar precio de los vuelos por día y el costo total
2023-03-17,3,NO UTILICEN PROMOCIONES Y PUBLICIDAD ENGAÑOSA
2023-03-17,8,"Al seleccionar el método de pago como que se trabó, después de recargar la página varias veces ya me dejó continuar"
2023-03-17,8,NO COBRANDO COSAS A FUERZA ESPERANDO A QUE UNO NO SE DE CUENTA
2023-03-17,1,Make it easier to use.
2023-03-17,3,"que nos permita escoger los asientos sin tener que pagar de mas y que ya no cobren el TUA, tampoco tengamos que pagar por la maleta de 10 Kg. ya que antes era gratuito"
2023-03-17,8,"quitando de la lista los vuelos que ya están saturados, hice 3 posibles reservaciones y en todas hasta el momento del pago me decía que ya no estaba disponible"
2023-03-17,8,Meter 24 meses sin intereses
2023-03-17,8,es primera vez dependiendo de la experiencia vere
2023-03-17,8,accesibilidd
2023-03-17,3,"Dicen un precio y al final te lo cambian, mencionaban que ganaría dooter y al final me los cancelaron"
2023-03-17,0,Poder hacer pagos en estados unidos con tarjeta de estados unidos.
2023-03-17,6,"No metan tantas tarifas, uno solo y ya"
2023-03-17,8,Los precios de los boletos
2023-03-17,5,MUY DIFICIL DE COMPRAR POR TANTO ADICIONALES QUE AGREGAR
2023-03-17,8,mas facil para hacer la compra
2023-03-17,6,es confusa y falta informacion
2023-03-17,8,"NO MANEJANDO PRECIOS POR SEPARADO.MARQUEN EL COSTO DE UNA SOLA VEZ"
2023-03-17,7,Muchas paginas para llegar al vuelo y a veces es confuso
2023-03-17,6,Las tarifas son muy buenas pero en mas de una ocasion me ha sucedido que sobre venden el vuelo eso esta muy mal.
2023-03-17,4,Son demasiados pasos y está diseñado para confundir y cobrar mas. Ademas añaden extras sin que yo lo solicitara.
2023-03-17,7,varias cosas
2023-03-17,1,Dijeron que podia pagar a meses
2023-03-17,2,"MUCHO ENREDO, Y TARIFAS NO CLRAS, YA QUE DESPUES AGREGAS SEGUROS, TUA, EQUIPAJES"
2023-03-17,8,mucho comercial y lo de los asiento  confunde
2023-03-17,6,Más eficiencia
2023-03-17,8,facilitar las reservaciones
2023-03-17,0,no dejua pagar
2023-03-17,0,NUNCA
2023-03-17,2,muy lenta y confusa
2023-03-17,6,Me tocó intentar 3 veces y crear cuenta porque no me dejaba procesar la compra y se ponia en 0 el carrito
2023-03-17,7,esta un poco enrredoso
2023-03-17,4,ser mas breves
2023-03-17,2,Pesimo
2023-03-16,5,PONGAN EL PRECIO FINAL O MÁS ACERCADO AL REAL DESDE EL PRINCIPIO
2023-03-16,8,be more upfront with extra fees
2023-03-16,7,"colocan un seguro obligado, que demore 20 min en ver como eliminar."
2023-03-16,0,"No se puede pagar en línea, solo me permite la opción de efectivo en sucursal bancaria y eso no me genera dotters"
2023-03-16,3,Agregan extras muy sigilosamente que aumentan el total. Diría que hasta de manera cobarde!!!
2023-03-16,8,meses sin intereses
2023-03-16,5,mucha incertidumbre con tantas opciones al comprar el boleto
2023-03-16,8,TODOBIEN
2023-03-16,8,AGREGAN A LOS DOS PASES SIN PREGUNTAR
2023-03-16,8,","
2023-03-16,7,DESGLOSAR LOS COSTOS DESDE EL INICIO
2023-03-16,4,Muchos cargos adicionales
2023-03-16,0,no pude pagar con tarjeta
2023-03-16,5,dejen de esconder precios hdsptm
2023-03-16,8,esta bien el servicio solo que me quede sin internet y no complete la cmpra
2023-03-16,0,no me deja hacer el pago
2023-03-16,3,Muy lenta
2023-03-16,0,NO LOGRE REALIZAR LA COMPRA
2023-03-16,3,"Si, manejar el costo real desde un inicio, cada que avanzas cuesta mas."
2023-03-16,7,mas colores
2023-03-16,8,no tener tantas aplicaciones para llegar al final de la reserva
2023-03-16,5,No den información que uno tenga que estar descifrando en cada apartado de su página.
2023-03-16,7,"Pongan la tarifa real, porque, conforme avanzas te confunden y te agregan costos"
2023-03-16,7,EN LOS PRECIOS DE IVA PORQUE COBRAN DOS IVAS EL TUA Y EL IVA CONVENCIONAL TAMBIEN LOS PRECIOS DE LOS EQUIPAJES
2023-03-16,8,"ELIMINANDO UNAS  CUANTAS PANTALLAS, EL PROCESO SE HACE MUY LARGO"
2023-03-16,8,ser mas claros
2023-03-16,0,No deja realizar el pago
2023-03-16,8,NO ME DIO LA OPCIÓN A MSI
2023-03-16,8,Sin tantas opciones que abruman
2023-03-16,5,"no me dejo comprar el vuelo que yo requeria, tuve que comprar uno mas temprano porque marcaba error"
2023-03-16,7,mejorar el pago con Kueski
2023-03-16,2,PONIENDO DE MANERA MAS CLARA LA INFORMACION
2023-03-16,8,"SER ESPECIFICOS EN EL PRECIO A PRINCIPIO DECIA UNA TARIFA MÁS TANTO DE IMPUESTOS Y A LA HORA DE HACER EL PAGO AGRANDAN LA CANTIDAD TOTAL ESO NO ME AGRADÓ"
2023-03-16,2,"no aceptaba mi metodo de pago y me hacia buscar el vuelo cade vez desde cero, cuando lo guarde n reservas no me permitia hace el pago"
2023-03-16,6,"Muchas trampas al comprar, me estaban cobrando un seguro q yo no elegí"
2023-03-16,2,No cancelando los vuelos
2023-03-16,0,Al hacer una transacción con doters es imposible debido a los errores que aparecen en la pagina al pagar.
2023-03-16,7,"El sistema de pagos falla mucho, marca error con el pago de tarjeta"
2023-03-16,7,es poco clara
2023-03-16,5,No agregando extras
2023-03-16,5,LOS PRECIOS ESTAN MUY EXAGERADOS POR ELEGIR ASIENTOS Y MALETAS.
2023-03-16,8,m
2023-03-16,6,"La interfaz es muy lenta y no permite avanzar, inviertes mucho tiempo"
2023-03-16,0,´no mamen de todo cobran jaja
2023-03-16,0,HORRIBLE!!
2023-03-16,8,es muy lenta y te regresa al inicio dos veces
2023-03-16,2,no cobren seleccion de asientos y tiene un error la pagina con la cache
2023-03-16,8,Ofrecer más promociones y pago con tarjeta a meses sin intereses
2023-03-16,8,NO CAMBIAR MONTOS AL REALIZAR LA CONFIRMACION
2023-03-16,8,NO  INCLUIR EXTRAS SIN AUTORIZAR
2023-03-16,7,puntualidad
2023-03-16,7,Agregan extras sin saber
2023-03-16,7,"no lo se, tal vez no soy experto"
2023-03-16,8,"tarda en cargar alguna información, aunque también podría ser problema de la velocidad de internet"
2023-03-16,0,Es un desmadre comprar un boleto
2023-03-16,0,"Dejen de inventar cargos extras hasta porque vuela la mosca. Sus aviones son los mas incomodos y feos para viajar eso justifica las tarifas ""rasonables"" pero cons us cargos extras quieren cobrar como si fueran aerolineas de mejor calidad"
2023-03-16,8,"si, en los pagos tarda en registrarlo"
2023-03-16,5,Muchos problemas para pagar en línea
2023-03-16,0,NO SE PORQUE NO ANALIZAN EL FLUJO
2023-03-16,7,deberían permitir visualizar los servicios ocnfirmados sin perder el avance de la captura de datos
2023-03-16,4,NO DEJA MODIFICAR EL NOMBRE DEL USUARIO POR ERRO PUSE EL DEL PASAJERO Y AHORA NO ME DEJA MODIFICAR MI NOMBRE
2023-03-16,8,"ADICIONAR EXTRAS RETRASA COMPRA, NO LAS OCUPO PARA ESCOGER ASIENTOS NO ES NECESARIO ESE COBRO, DEBERIA DE SER ELIMINADO"
2023-03-16,1,no es intuitiva
2023-03-16,8,demasiados costos extras .....ustedes saben estoes su negocio pero le van sumando costos ....hasta tienes que pagar tu asiento me parece un abuso
2023-03-16,1,bajar las tarifas
2023-03-16,7,Porque luego no se actualiza muy bien la página
2023-03-16,0,"TODO,, ES NEFASTA Y MUY, MUY DIFICIL"
2023-03-16,5,CBX no se si compre.
2023-03-16,1,"Tienen muchos anuncios mal acomodados , las promos o paquetes no se distinguen bien, la opcion de continuar esta muy abajo , es ingenioso para leer los adicionales pero considero que aun asi no son llamaivos los adicionales y se pierde muy facil la opcion de continuar, 2) no  es de mi agrado volver a iniciar el proceso cuando quiero remover solo 1 articulo del carrito ahi si pesimo"
2023-03-16,6,EVITAR QUE LA PAGINA TARDE MUCHO EN TENER ACCESO
2023-03-16,3,"Primero me ofrecieron un muy buen precio, luego me dijeron que siempre no y subio un 50%Solo porque me urge hacer el viaje los compre..."
2023-03-16,8,No quieran enjaretar mas servicios !! confunden con tanta información que a fuerza quieren que compremos más servicios.
2023-03-16,4,que mejoren su sistema
2023-03-16,8,incluir precio final
2023-03-16,0,peor servicio de agentes y de aseguransa
2023-03-16,4,No me daba opcion de pagar el TUA
2023-03-16,0,Cannot pay with credit card...
2023-03-16,8,TENIENDO A FALABELLA EN MSI
2023-03-16,8,ok
2023-03-16,2,DIFICIL DE USAR
2023-03-16,3,"cargos escondidos son un dolor de cabeza, tener que perder tiempo para encontrarlos y eliminarlos.  Muy malas practicas que ensucian la claridad y facilidad con que se buscan y reservan los vuelos"
2023-03-16,8,Cobro por selección de asiento
2023-03-16,0,ACEPTANDO LAS FORMAS DE PAGO EN SUS TARIFAS MAS BARATAS
2023-03-16,0,no deja hacer pagos con tarjeta a meses
2023-03-16,6,hacerla mas amigable
2023-03-16,8,Colocar los precios finales al principio!
2023-03-16,5,Demasiados pasos para hacer la reservacion
2023-03-16,0,LOS PRECIOS NO COINCIDEN CON LA REALIDA GENERANDO PUBLICIDAD ENGAÑOSA
2023-03-16,8,NO PONER TANTOS EXTRA
2023-03-16,6,aceptar american express
2023-03-16,3,AVISANDO DE LOS SERVICIOS ADICIONALES QUE SOLO APARECE EL VALOR DESPUES
2023-03-16,7,Se traba en el navegador de Firefox
2023-03-16,5,los precios varian muy rapidamente es incomodo.
2023-03-16,7,aaa
2023-03-16,8,"ser más amigable con los cobros extra, parecen trampas."
2023-03-16,0,"son muchos pasos y en cada paso aumenta el precio, termina uno pagando el doble de la oferta que ve uno en linea"
2023-03-16,4,APARECE un precio y de repente manejan otro.....
2023-03-16,8,-
2023-03-16,7,PODER ELEGIR EL TIPO DE BOLETO DE FORMA INDIVIDUAL
2023-03-16,2,Demasiados pasos y todo lo cobran extra
2023-03-16,3,interfaz con el usuario
2023-03-16,8,La página se traba demasiado
2023-03-16,8,Ir directo al pago si buscar agregar extras...es molesto.
2023-03-16,8,.
2023-03-16,8,no me salió la opción para elegir los beneficios de pagar con hsbc viva
2023-03-16,8,"La página web tiene muchos atajos, me gustaría que comprar un vuelo fuera mucho más sencillo."
2023-03-16,2,cambia mucho los precios de minutos a otros
2023-03-16,6,En el celular no me da la opción de no elegir asientos.
2023-03-16,8,EL PAGO CON TARJETAS NO FUNCIONA BIEN Y TE OBLIGA A IR A PAGAR AL BANCO O A HABLAR A ATENCION A CLIENTES Y PUES NO ES EL CASO
2023-03-16,0,su sistema de reservación es malo. No cumplen con las promocionoes de meses sin intereses.
2023-03-16,5,"Intenté anteriormente en otra computadora y en otro horario, pero no pude hacer mi compra porque se trababa el sistema, ignoro el problema. Ahora si pude hacerlo directamente, pero fue muy frustrante el primer intento..."
2023-03-16,8,es complicado ver tantode maletas como de hospedaje
2023-03-16,7,mejoro
2023-03-16,6,no poniendo tantas selecciones
2023-03-16,8,QUITANDO PROMOS
2023-03-16,0,one of the worst websites I've used
2023-03-16,0,"simplificar los pasos para realizar la compra, es muy tardado poder comprar"
2023-03-16,8,"los menus son algo confusos, solo eso"
2023-03-16,5,"lo estaba realizando en mi cell y me fue desesperante, lo hice nuevo todo en la compu y me marco error al pagar. y tuve llenar todo de nuevo pero ya no me ofrecio los mismos asientos. y decidi pagar en efectivo en banco....espero no haya mas contratiempos."
2023-03-16,7,incluir el costo por los asientos
2023-03-16,7,REEMBOLSO POR CANCELACIÓN (AUNQUE SEA PROBLEMA METEOROLOGICO)
2023-03-16,7,"batalle mucho esta vez me estaban cobrando equipaje de mas y cuando regresaba a verificar no salia nada?? el system estaba fallando mucho para cuando lo hice de nuevo ya habia subiado el boleto de 2,000 a 9,000 pesos!!!! Obio tuve que recorer mis fechas......no me parece nada que por que el systema no este funcionado bien tenga que pagar de mas!!!"
2023-03-16,2,CARGO DE SEGURO DE REEMBOLSO SE AGREGA SIN AVISAR
2023-03-16,6,"No imponiendote servicios que no solicita uno y qye ya estan precargados y que si esta uno distraido los acepta uno sin conocimiento cierto , o peor aun , hay personas que no son muy hablies con la tecnologuia y aceptan los cargos y cuando revisan es cuando se dan cuenta, que forma de atracar a las personas."
2023-03-16,3,Sube los precios de la nada
2023-03-16,8,Bajando los precios
2023-03-16,8,mas formas de pago
2023-03-16,5,permitir el pago de 7 boletos en una sola compra
2023-03-16,2,BAJEN LOS PRECIOS Y METAN MAS RUTAS MERIDA-QUERETARO. MEJOREN PRECIOS!!! Y NO COBREN TUA.
2023-03-16,5,-
2023-03-16,0,Haciendola más estable y que no se salga
2023-03-16,1,"QUERIA COMPRAR 1 PAX CON MALETA CHECADA Y EL OTRO SIN.  = IMPOSIBLE!!!!PAGINA INEFICIENTE, COMPLICADA."
