Unnamed: 0,Date,nps,Comment
7464,2023-02-24 17:07:34,5,Muy amigable la pagina web
7465,2023-02-24 17:05:05,4,aA yY mM
7466,2023-02-24 17:00:49,5,EXCELENTES PRECIOS
7467,2023-02-24 16:59:03,5,POR JUSTOS
7468,2023-02-24 16:52:05,5,bueno
7469,2023-02-24 16:44:08,4,es practico
7470,2023-02-24 16:34:14,5,Facilidad de uso en la web.
7471,2023-02-24 16:30:15,5,facilidad de compra
7472,2023-02-24 16:26:56,5,Es un sistema que facilita muchísimo la vida jaja mil gracias
7473,2023-02-24 16:18:37,5,Es muy bueno
7474,2023-02-24 16:10:10,5,ES UN SERVICIO FACIL Y PRACTICO
7475,2023-02-24 16:03:04,5,Excelente proceso
7476,2023-02-24 15:59:22,5,BUENSERVICIO
7477,2023-02-24 15:48:50,5,excelente servicio y precios
7478,2023-02-24 15:45:16,5,practico
7479,2023-02-24 15:34:56,5,buen precio
7480,2023-02-24 15:34:07,5,ES SENCILLA
7481,2023-02-24 15:10:58,5,Rapida y sencilla
7482,2023-02-24 15:09:51,5,muy facil
7483,2023-02-24 15:02:53,5,BUEN SERVICIO: RAPIDO Y ECONOMICO.
7484,2023-02-24 14:45:39,5,TODO EXCELENTE
7485,2023-02-24 14:39:05,4,Hasta ahorita todo va bien
7486,2023-02-24 14:35:42,5,porque es muy fácil y rapido
7487,2023-02-24 14:18:49,5,Rapidez!
7488,2023-02-24 14:05:25,4,rapidez
7489,2023-02-24 13:49:39,5,"esta facil, pero no hagan tantas preguntas"
7490,2023-02-24 13:24:09,5,RAPIDEZ Y CONFIANZA
7491,2023-02-24 12:40:25,5,SON LO MEJOR
7492,2023-02-24 12:12:35,5,EFICACIA
7493,2023-02-24 11:13:28,5,porque simplifica el proceso
7494,2023-02-24 06:32:18,5,Muy buen servicio
7495,2023-02-24 06:21:55,5,excelente servicio
7496,2023-02-24 06:13:43,5,TODO BIEN
7497,2023-02-24 06:13:03,5,Buena experiencia de usuario!
7498,2023-02-24 06:06:26,5,Esta facil llenar solo espacios
7499,2023-02-24 06:05:51,5,fue muy facil
7500,2023-02-24 05:31:27,5,May practico y facil la paguina.
7501,2023-02-24 05:19:21,5,MUY ÁGIL
7502,2023-02-24 05:06:32,5,TKS
7503,2023-02-24 04:58:23,5,BIEN
7504,2023-02-24 04:40:55,5,Muy rápido y fácil!!!
7505,2023-02-24 04:33:16,5,Facilidad de reservación y check in
7506,2023-02-24 04:30:17,5,Muy sencillo
7507,2023-02-24 04:26:47,5,el procedimiento es muy sencillo
7508,2023-02-24 04:20:53,5,SERVICIO
7509,2023-02-24 04:13:46,5,Muy rápido y eficiente
7510,2023-02-24 04:05:32,4,rapido
7511,2023-02-24 03:55:05,5,"Es fácil, práctico y eficiente."
7512,2023-02-24 03:47:52,5,BUENA PLATA FORMA
7513,2023-02-24 03:44:52,5,.
7514,2023-02-24 03:43:29,5,ME GUSTA LA ATENCION
7515,2023-02-24 03:42:19,5,muy sencillo
7516,2023-02-24 03:42:03,5,bien
7517,2023-02-24 03:41:32,5,SERVICIO Y RAPIDEZ
7518,2023-02-24 03:30:32,5,BUEN SERVICIO
7519,2023-02-24 03:21:06,5,"SENCILLA, CONFIABLE SIN TRAMPAS"
7520,2023-02-24 03:18:23,4,muy bien
7521,2023-02-24 03:14:44,4,RAPIDO
7522,2023-02-24 03:09:40,5,grr
7523,2023-02-24 02:33:29,4,bien
7524,2023-02-24 02:25:36,5,Fácil compra
7525,2023-02-24 02:24:07,5,Buen servicio y seguridad en el viaje
7526,2023-02-24 02:22:08,5,muy buen servicio
7527,2023-02-24 02:01:55,5,buen servicio
7528,2023-02-24 01:56:16,5,tarifas accesibles y buena atencion
7529,2023-02-24 01:54:43,5,buen servicio
7530,2023-02-24 01:53:42,5,es rapido
7531,2023-02-24 01:32:09,4,MUY RAPIDO
7532,2023-02-24 01:26:24,5,Facilidad
7533,2023-02-24 01:25:05,5,muy rapido
7534,2023-02-24 01:21:43,5,fue muy amigable sus sistema
7535,2023-02-24 01:10:50,5,muy eficientes
7536,2023-02-24 01:09:50,5,facily rapído
7537,2023-02-24 01:08:43,5,ES MUY PRACTICA
7538,2023-02-24 01:06:15,5,Por que están lindos todos ustedes
7539,2023-02-24 01:04:27,5,OPortunidad y prontitud
7540,2023-02-24 00:52:21,5,"super servicio, económico y fácil de comprar, registrarte y hacer tu chek inn"
7541,2023-02-24 00:29:41,5,muy ágil
7542,2023-02-24 00:18:08,5,BUEN SERVICIO
7543,2023-02-24 00:11:14,5,Proceso muy rapido
7544,2023-02-24 00:08:53,4,Rapida
7545,2023-02-24 00:03:14,4,EXCELENTE SERVICIO.
7546,2023-02-24 00:01:54,5,MUY SENCILLO TODO
7547,2023-02-23 23:47:35,5,exelente servicio
7548,2023-02-23 23:46:03,5,Sistema muy amigable
7549,2023-02-23 23:45:23,5,MUY SENCILLO UTILIZARLA
7550,2023-02-23 23:30:31,5,SI
7551,2023-02-23 23:22:26,5,Fácil y rápido
7552,2023-02-23 23:19:21,5,para prevenir cualquier situación
7553,2023-02-23 23:13:54,5,rápido
7554,2023-02-23 23:11:40,5,Muy agil y sencillo.
7555,2023-02-23 23:08:44,5,ES FACIL Y RAPIDA
7556,2023-02-23 22:53:57,4,facilidad en la navegacion
7557,2023-02-23 22:41:41,5,me encanta viajar por  VIVA AEROBUS
7558,2023-02-23 22:29:22,4,por q es eficiente
7559,2023-02-23 22:26:47,5,Todo muy bien
7560,2023-02-23 22:26:37,5,una excelente atencion
7561,2023-02-23 22:21:46,5,"Es rápido, muy claro, con letras grandes con lo básico lo que permite que lo hagas en menos de un minuto e ilustraciones ¡Bien Viva Aerobús!"
7562,2023-02-23 22:20:38,5,facil y rapido
7563,2023-02-23 22:15:33,5,bien
7564,2023-02-23 22:12:41,5,TKS
7565,2023-02-23 22:11:56,5,exelente
7566,2023-02-23 22:01:04,5,LOS MEJORES
7567,2023-02-23 21:51:04,5,muy rapido en poco tiempo
7568,2023-02-23 21:47:14,4,agilidad
7569,2023-02-23 21:45:05,5,confiabilidad y precisión
7570,2023-02-23 21:42:21,5,rapidez
7571,2023-02-23 21:42:12,4,porque es mas practico hacerlo en linea
7572,2023-02-23 21:38:53,5,facil y rapido
7573,2023-02-23 21:25:31,4,por la eficiencia
7574,2023-02-23 21:21:03,5,ME GUSTA VIAJAR POR VIVA AEROBUS
7575,2023-02-23 21:03:56,5,Está ágil. Gracias.
7576,2023-02-23 20:59:38,5,POR RAPIDEZ
7577,2023-02-23 20:47:56,5,Es buena
7578,2023-02-23 20:45:05,5,por la seguridad
7579,2023-02-23 20:32:47,5,Muy facil y rapido realizar el check-in
7580,2023-02-23 20:19:46,4,Funciona bien al hacer check in. Mejor que en la app
7581,2023-02-23 20:15:09,5,.
7582,2023-02-23 20:11:50,5,Excelente
7583,2023-02-23 20:06:14,5,muy sencillo
7584,2023-02-23 19:53:04,4,POR SU ATENCION
7585,2023-02-23 19:51:35,5,Por ser fácil de tramitarlo
7586,2023-02-23 19:51:06,5,ok
7587,2023-02-23 19:47:25,4,RAPIDEZ
7588,2023-02-23 19:44:21,5,.
7589,2023-02-23 19:40:52,4,facil y rapido
7590,2023-02-23 19:22:30,5,Es rápido y claro
7591,2023-02-23 19:17:43,5,amigable
7592,2023-02-23 19:12:42,5,DATOS CLAROS
7593,2023-02-23 19:05:39,5,BUENOS COSTOS
7594,2023-02-23 18:47:04,5,Rapidez en el servicio
7595,2023-02-23 18:43:42,5,x rapidez de informacion y claridad
7596,2023-02-23 18:43:05,4,Interfaz muy intuitiva y gráficos que hacen fácil los pasos a seguir
7597,2023-02-23 18:42:54,5,Facilidad
7598,2023-02-23 18:32:26,5,"siempre viajo con uds y hasta ahora no hetenido ningun problema , los precios son buenos"
7599,2023-02-23 18:23:51,5,"seguridad, comodidad, facilidad"
7600,2023-02-23 18:22:21,5,porque se ve accesible y eficiente
7601,2023-02-23 18:21:10,5,super rapido
7602,2023-02-23 18:17:03,5,por su servicio abordo y por sus precios  y puntualidad
7603,2023-02-23 18:16:04,5,.
7604,2023-02-23 18:14:58,4,VUELO DIRECTO
7605,2023-02-23 18:13:09,5,MUY FACIL
7606,2023-02-23 18:08:52,4,MUY AGIL
7607,2023-02-23 18:06:32,5,Gracias
7608,2023-02-23 18:00:17,5,es facil
7609,2023-02-23 17:49:33,5,es lo que necesitan para volar
7610,2023-02-23 17:45:28,5,FACILIDAD Y AGILIDAD
7611,2023-02-23 17:43:40,5,BUENA ATENCION
7612,2023-02-23 17:41:47,5,eficiencia y atencion
7613,2023-02-23 17:39:28,4,Puntualidad
7614,2023-02-23 17:38:32,5,agil
7615,2023-02-23 17:34:25,5,ECONOMIA
7616,2023-02-23 17:28:19,5,facil de usar
7617,2023-02-23 17:13:35,5,Facilidad para realizarlo o hacer cambios de última hora
7618,2023-02-23 17:02:04,5,EXCELENTE SERVICIO
7619,2023-02-23 16:59:15,4,AGIL
7620,2023-02-23 16:57:16,5,muy bien  el servicio
7621,2023-02-23 16:53:36,5,MUY RAPIDO Y CLARO
7622,2023-02-23 16:41:05,5,Es muy facil y te va guiando para hacerlo con tiempo
7623,2023-02-23 16:33:33,5,El servicio y la información que he recibido siempe ha sido de claidad y claridad.
7624,2023-02-23 16:27:25,5,Thank you!
7625,2023-02-23 16:19:46,5,agilidad
7626,2023-02-23 16:16:19,5,excelebn
7627,2023-02-23 16:16:04,4,"Todo muy sencillo, solo el final no me gustó"
7628,2023-02-23 16:15:47,4,Página rápida y amigable. Eliminaría el menú de sugerencias de hospedaje
7629,2023-02-23 16:02:35,5,FACILIDAD
7630,2023-02-23 16:00:50,4,SON AMABLES LAS SOBRECARGOS
7631,2023-02-23 15:59:26,5,PORQUE ME PARECE MUY BUENO
7632,2023-02-23 15:59:06,5,buen precio
7633,2023-02-23 15:57:04,4,Estaba disponible
7634,2023-02-23 15:48:04,5,BUEN SERVICIO
7635,2023-02-23 15:34:52,4,X
7636,2023-02-23 15:34:47,5,no es complicado
7637,2023-02-23 15:24:12,5,facil de realizar reservaciones
7638,2023-02-23 15:21:12,5,MUY AGIL Y EFICIENTE
7639,2023-02-23 15:20:05,4,LINEA CON DESTINOS DIRECTOS Y BUENAS PROMOCIONES
7640,2023-02-23 15:07:05,5,fácil de usar
7641,2023-02-23 15:03:04,5,Accesible
7642,2023-02-23 14:56:25,5,es muy facil
7643,2023-02-23 14:55:04,5,no se batalla
7644,2023-02-23 14:53:47,4,sencillo y rapido
7645,2023-02-23 14:43:08,5,ME PARECE PRÁCTICO :)
7646,2023-02-23 14:42:45,5,por la facilidad y rapidez
7647,2023-02-23 14:42:29,4,AGILIDAD
7648,2023-02-23 14:36:12,5,RAPIDO Y FACIL
7649,2023-02-23 14:25:56,4,Buen servicio
7650,2023-02-23 14:23:21,5,es facil de usar
7651,2023-02-23 13:27:05,5,todas
7652,2023-02-23 13:07:33,4,es rapido
7653,2023-02-23 09:05:48,4,FACIL
7654,2023-02-23 08:41:40,5,Es muy practico!
7655,2023-02-23 06:45:58,5,POR LA FACILIDAD PARA OBTENER EL PASE DE ABORDAR
7656,2023-02-23 06:18:58,5,BIEN
7657,2023-02-23 06:11:50,5,Facil de hacer
7658,2023-02-23 05:39:51,5,Todo bien por el momento.
7659,2023-02-23 05:36:24,4,proeso rapido
7660,2023-02-23 05:27:03,5,x
7661,2023-02-23 05:14:16,4,por que tienes la confianza de que tu vuelo sea seguro
7662,2023-02-23 05:00:28,5,ME GUSTA
7663,2023-02-23 05:00:20,5,ES RAPIDO
7664,2023-02-23 04:42:43,5,son amables
7665,2023-02-23 04:32:03,5,LA PAGINA ES MUY AMIBABLE Y PRECIOS BUENOS
7666,2023-02-23 04:30:45,5,POR SU CALIDAD Y EFICIENCIA
7667,2023-02-23 04:19:34,5,Son muy claras las instrucciones que dan!!
7668,2023-02-23 04:09:07,5,no es complicado
7669,2023-02-23 03:59:14,5,rapidez
7670,2023-02-23 03:51:51,5,SON INCREIBLED
7671,2023-02-23 03:36:19,4,bien
7672,2023-02-23 03:34:17,5,x
7673,2023-02-23 03:01:57,5,Fácil y rápido
7674,2023-02-23 02:46:03,5,Es bueno
7675,2023-02-23 02:45:11,5,Todo bien.
7676,2023-02-23 02:42:23,5,muy fácil
7677,2023-02-23 02:40:16,5,MUY RAPIDO Y SENCILLO
7678,2023-02-23 02:33:39,5,es sencillo
7679,2023-02-23 02:25:44,5,Es sencillo y está bien explicado
7680,2023-02-23 02:22:48,5,Muy rápido y fácil!!!
7681,2023-02-23 02:18:49,5,por buena gente
7682,2023-02-23 02:16:44,4,es rapido
7683,2023-02-23 02:16:35,5,ES ÁGIL Y AMIGABLE
7684,2023-02-23 02:06:06,5,MUY BUEN SERVICIO
7685,2023-02-23 02:01:16,4,Super bien.
7686,2023-02-23 01:59:38,5,Todo bien
7687,2023-02-23 01:57:31,5,facil de usar
7688,2023-02-23 01:55:36,5,SON MUY PUNTUALES GRACIAS
7689,2023-02-23 01:55:11,5,facil y sencillo
7690,2023-02-23 01:42:48,5,POR SENCILLO
7691,2023-02-23 01:34:49,5,Fácil de utilizar
7692,2023-02-23 01:28:12,5,amigable
7693,2023-02-23 01:17:27,5,facil y rapido
7694,2023-02-23 01:14:26,5,ES MUY PRACTICO
7695,2023-02-23 01:05:04,4,ok
7696,2023-02-23 01:04:16,4,ES RAPIDO
7697,2023-02-23 00:59:04,5,"ÁGIL, PRACTICO, RÁPIDO E INTUITIVO."
7698,2023-02-23 00:48:26,5,Sumamente rápido e intuitivo
7699,2023-02-23 00:33:21,5,POR LO FÁCIL PARA REALIZAR EL CHECK IN
7700,2023-02-23 00:27:21,5,EFICIENTE Y AGIL
7701,2023-02-23 00:23:23,5,Contestan ràpido ... excelente atencion
7702,2023-02-23 00:23:14,5,fácil de usar
7703,2023-02-23 00:13:46,5,muy eficiente
7704,2023-02-22 23:55:30,5,EXCELENTE SERVICIO
7705,2023-02-22 23:54:11,5,mejoren la app como antes
7706,2023-02-22 23:53:42,5,Información precisa
7707,2023-02-22 23:46:28,5,accesible y rapida
7708,2023-02-22 23:43:30,5,gran growth hacking
7709,2023-02-22 23:30:06,5,por calidad y eficiencia
7710,2023-02-22 23:24:39,5,FACILIDAD DE HACER TU VUELO EN LINEA
7711,2023-02-22 22:55:04,5,rapidez
7712,2023-02-22 22:51:22,4,FACIL ACCESO Y AHORRO DE TIEMPO
7713,2023-02-22 22:47:04,5,Facil y rapido
7714,2023-02-22 22:44:36,4,facil y rapido.
7715,2023-02-22 22:40:53,5,"Fue super rápido, fácil y en una plataforma muy amigable. ¡Genial!"
7716,2023-02-22 22:37:46,5,FACILIDAD PARA COMPRAR EL BOLETO A LA MEDIDA DE TUS NECESIDADES
7717,2023-02-22 22:37:28,4,gracias
7718,2023-02-22 22:31:05,5,FACIL Y RAPIDO
7719,2023-02-22 22:14:51,5,VASA
7720,2023-02-22 22:11:54,5,SIEMPRE PUNTUALES
7721,2023-02-22 22:07:13,5,es rapido y sencillo
7722,2023-02-22 22:01:03,5,Muy sencillo el proceso
7723,2023-02-22 22:00:40,5,FACIL DE USAR
7724,2023-02-22 21:45:18,4,rapidez
7725,2023-02-22 21:43:28,5,Facil
7726,2023-02-22 21:43:12,5,Muy facil
7727,2023-02-22 21:33:34,5,Me parece excelente
7728,2023-02-22 21:27:49,5,Muy amigable la página
7729,2023-02-22 21:24:04,4,Muy buena linea
7730,2023-02-22 21:22:42,5,POR LOS PRECIOS EN VUELOS
7731,2023-02-22 21:20:22,5,rapidez
7732,2023-02-22 21:13:35,5,FLEXIBILIDAD
7733,2023-02-22 21:10:04,4,por la rapidez y sencilles
7734,2023-02-22 20:31:17,5,Muy fácil y amigable
7735,2023-02-22 20:27:21,5,M
7736,2023-02-22 20:26:25,5,rapido
7737,2023-02-22 20:23:09,5,por que es sencilla
7738,2023-02-22 20:18:19,5,Excelente
7739,2023-02-22 20:15:47,5,OK
7740,2023-02-22 20:13:18,4,es mas practico
7741,2023-02-22 20:10:42,5,.
7742,2023-02-22 20:08:41,5,gracias
7743,2023-02-22 20:07:04,5,económicos
7744,2023-02-22 19:56:52,5,POR LO RA PIDO
7745,2023-02-22 19:48:25,5,por que es muy sencillo y amigable
7746,2023-02-22 19:39:13,5,DILIGENTE
7747,2023-02-22 19:28:28,5,Es muy buena y fácil de realizar
7748,2023-02-22 19:13:16,5,Es rápido y fácil
7749,2023-02-22 19:13:10,5,bien
7750,2023-02-22 19:03:56,5,FACILIDAD PARA CAMBIOS DE VUELO
7751,2023-02-22 18:51:51,5,MUY AGIL LA APLICACION
7752,2023-02-22 18:40:20,5,MUY FACIL DE REALIZAR
7753,2023-02-22 18:32:10,5,muy fácil y rápido
7754,2023-02-22 18:14:04,4,es facil y rapido
7755,2023-02-22 18:13:34,5,AGIL
7756,2023-02-22 18:01:31,5,MUY PRACTICO
7757,2023-02-22 18:00:53,5,ES FACIL Y RAPIDO
7758,2023-02-22 17:54:49,5,te fracilita
7759,2023-02-22 17:45:19,5,EXCELENTE SERVICIO
7760,2023-02-22 17:38:45,5,Tienen muy buen servicio y la pagina es muy amigable
7761,2023-02-22 17:26:28,5,Fácil de realizar y en tiempo suficiente.
7762,2023-02-22 17:21:55,5,Rapidéz
7763,2023-02-22 17:12:29,4,TODO BIEN
7764,2023-02-22 17:12:25,5,practicos
7765,2023-02-22 17:12:04,5,por el servicio
7766,2023-02-22 17:04:32,5,FACIL
7767,2023-02-22 17:00:06,5,muy sencilla de usar
7768,2023-02-22 16:59:04,5,ok
7769,2023-02-22 16:58:13,4,ES FACIL
7770,2023-02-22 16:54:05,5,"Fácil, rápido, e intuitivo"
7771,2023-02-22 16:40:20,5,Rapidisimo
7772,2023-02-22 16:34:38,5,La facilidad y el desgloce de los precios
7773,2023-02-22 16:19:05,4,práctico
7774,2023-02-22 16:07:25,5,por informar oportunamente
7775,2023-02-22 16:05:08,5,si
7776,2023-02-22 16:02:38,5,buen servicio
7777,2023-02-22 15:57:19,5,MUY RÁPIDO
7778,2023-02-22 15:53:42,5,.
7779,2023-02-22 15:41:16,5,Eficacia
7780,2023-02-22 15:32:16,4,porque es muy práctico y nos ahorra tiempo y costos
7781,2023-02-22 15:29:57,5,MUY RAPIDO Y FACIL
7782,2023-02-22 15:29:29,4,RAPIDO
7783,2023-02-22 15:25:33,5,POR SU EXCELENTE SERVICIO
7784,2023-02-22 15:01:12,5,MUY SENCILLO Y FACIL
7785,2023-02-22 14:52:31,5,Cuando estas logeado con tu cuenta es súper rápido hacer el check-in.
7786,2023-02-22 14:49:40,4,Eficiente
7787,2023-02-22 14:47:53,5,POR EL MEJOR SERVICIO
7788,2023-02-22 14:41:04,5,AGIL
7789,2023-02-22 14:11:47,5,MUY PRACTICO
7790,2023-02-22 13:31:54,4,es sencillo
7791,2023-02-22 13:28:21,5,buen servicio
7792,2023-02-22 13:17:03,5,Me parece bueno
7793,2023-02-22 13:06:27,5,TODO BIEN
7794,2023-02-22 11:43:04,5,Es muy sencillo y comodo
7795,2023-02-22 07:49:18,5,RAPIDO
7796,2023-02-22 07:30:14,4,por ser facil y comodo
7797,2023-02-22 06:39:30,5,PRECIO
7798,2023-02-22 05:42:51,4,BUEN SERVICIO
7799,2023-02-22 05:34:34,5,RAPIDO
7800,2023-02-22 05:32:37,5,sencillo
7801,2023-02-22 05:00:32,5,CALIDAD
7802,2023-02-22 04:48:41,4,intente usar el saldo que me quedo en el certificado y me dicen que ya fue usado...
7803,2023-02-22 04:28:12,4,Es fácil y cómodo
7804,2023-02-22 04:22:37,5,Facil de uso
7805,2023-02-22 04:21:11,5,Por la facilidad y la rapidez con la que se hace
7806,2023-02-22 04:15:34,5,"Muy buenp, facil de usar."
7807,2023-02-22 04:05:57,4,Todo bien
7808,2023-02-22 04:00:27,5,todo fue muy rápido
7809,2023-02-22 03:12:32,4,muy practico y rapido
7810,2023-02-22 03:11:04,4,gracias
7811,2023-02-22 03:04:37,5,MUY FACIL
7812,2023-02-22 03:03:32,4,agiliza el proceso
7813,2023-02-22 02:55:09,5,OK
7814,2023-02-22 02:53:56,5,.
7815,2023-02-22 02:52:53,5,es muy agil
7816,2023-02-22 02:47:27,5,"buenos precios,equipaje"
7817,2023-02-22 02:44:12,5,Buen Servicio. El sistema en linea es fácil de navegar.
7818,2023-02-22 02:41:45,5,SERVICIO RAPIDO Y FACIL
7819,2023-02-22 02:34:18,5,Al hacer en línea es muy rápido
7820,2023-02-22 02:31:07,5,Por la facilidad de acceso y entendible
7821,2023-02-22 02:28:20,5,buen servicio
7822,2023-02-22 02:16:25,5,"Amigable, muy facil de usar"
7823,2023-02-22 02:07:28,5,si
7824,2023-02-22 02:02:58,5,POR RAPIDEZ
7825,2023-02-22 01:44:10,4,servicio
7826,2023-02-22 01:24:32,5,porque si
7827,2023-02-22 01:18:29,5,ES MUY FACIL HACERLO
7828,2023-02-22 01:06:34,5,es amigable
7829,2023-02-22 01:05:47,5,Ok
7830,2023-02-22 01:03:50,5,es muy rapido
7831,2023-02-22 00:45:09,5,PRACTICO
7832,2023-02-22 00:37:15,5,Muy facil
7833,2023-02-22 00:35:53,5,FACIL DE REALIZAR
7834,2023-02-22 00:33:15,4,Es práctica y fácil de usar
7835,2023-02-22 00:27:23,5,ECONÓMICO
7836,2023-02-22 00:26:52,5,muy buen servicio
7837,2023-02-22 00:18:12,5,Check rapido y facil
7838,2023-02-22 00:14:29,5,buen servicio y mejora el proceso
7839,2023-02-22 00:13:03,5,muy amigable
7840,2023-02-22 00:00:19,5,MUY PRACTICO
7841,2023-02-21 23:42:04,5,POR QUE SON AMABLES Y AMIGABLES EN EL SITIO WEB
7842,2023-02-21 23:40:27,5,Facilidad y aparente seguridad
7843,2023-02-21 23:38:17,4,rapidezz
7844,2023-02-21 23:35:41,5,es simple y rapido
7845,2023-02-21 23:25:38,5,EXCELENTE
7846,2023-02-21 23:24:45,5,INUITIVA Y RAPIDA
7847,2023-02-21 23:22:44,5,.
7848,2023-02-21 22:59:37,4,"Muy bien, una observación lo podrían hacer mas fácil el proceso."
7849,2023-02-21 22:47:55,5,facil
7850,2023-02-21 22:42:42,4,"Claro y sencillo, pero el problema es que quise usar la App y no funciona, no reconoce el codigo de reservacion"
7851,2023-02-21 22:42:38,5,Atencion
7852,2023-02-21 22:37:29,5,muy facil y rapido
7853,2023-02-21 22:36:16,5,ME ENCANTA ¡¡
7854,2023-02-21 22:34:37,5,super facil
7855,2023-02-21 22:31:42,5,POR SER EFICIENTES
7856,2023-02-21 22:28:36,5,facil
7857,2023-02-21 22:27:15,5,PASOS SENCILLOS GRACIAS
7858,2023-02-21 22:19:23,5,por eficientes
7859,2023-02-21 22:17:57,5,Precios bajos
7860,2023-02-21 22:09:56,4,"pocos asientos sin costo, nulos"
7861,2023-02-21 22:07:26,5,por sencillo
7862,2023-02-21 22:01:39,5,buen servicio
7863,2023-02-21 22:01:18,5,muy facil
7864,2023-02-21 22:00:40,5,FACIL Y RAPIDO EL TAMITE
7865,2023-02-21 21:53:53,5,OK
7866,2023-02-21 21:40:21,5,es muy facil
7867,2023-02-21 21:05:50,4,"A veces es un poco lenta, por lo demás bien"
7868,2023-02-21 21:01:03,5,Por ser una pagina que brinda soluciones
7869,2023-02-21 20:59:37,5,facilidad
7870,2023-02-21 20:55:37,5,Es muy fácil y  rapido
7871,2023-02-21 20:55:19,5,Nos facilita la forma de entender la aplicacacion para las personas maduras
7872,2023-02-21 20:51:17,5,me gusta su atención
7873,2023-02-21 20:51:16,5,Sistema muy amigable
7874,2023-02-21 20:48:12,5,ES FACIL
7875,2023-02-21 20:39:10,5,rapido
7876,2023-02-21 20:36:19,5,EFICIENTE
7877,2023-02-21 20:35:13,4,Es sencillo y muy claro.
7878,2023-02-21 20:32:18,5,EFICIENTE
7879,2023-02-21 20:25:07,5,ES SENCILLO
7880,2023-02-21 20:20:45,5,Excelente servicio
7881,2023-02-21 20:14:04,5,Por la facilidad que le otorgan al viajero con este medio de chek in
7882,2023-02-21 20:03:38,5,Gracias a DIOS siempre con éxito con Viva aerobus
7883,2023-02-21 19:40:18,5,Es rapido
7884,2023-02-21 19:36:42,5,El servicio
7885,2023-02-21 19:35:21,5,muy sencillo el proceso
7886,2023-02-21 19:33:13,5,FACIL Y RAPIDO
7887,2023-02-21 19:31:17,4,Es muy fácil e intuitiva
7888,2023-02-21 19:29:30,4,es rapido
7889,2023-02-21 19:27:55,5,MUY FACIL Y ENTENDIBLE
7890,2023-02-21 19:26:09,5,Por el seguimiento en línea.
7891,2023-02-21 19:23:22,5,por el buen servicio y precios muuuuy accesibles. Gracias!
7892,2023-02-21 19:21:06,5,Todo súper ágil y eficiente
7893,2023-02-21 19:17:15,5,PROCEDIMIENTO FACIL
7894,2023-02-21 19:13:09,5,es muy bueno
7895,2023-02-21 19:08:15,4,ES FACIL Y RAPIDO
7896,2023-02-21 18:49:25,4,FÁCIL ACCESO
7897,2023-02-21 18:45:19,5,me siento seguro
7898,2023-02-21 18:41:47,5,por la agilidad
7899,2023-02-21 18:41:32,5,ES MUY FACIL SU PAGINA
7900,2023-02-21 18:41:15,4,AGILIDAD Y CLARIDAD EN EL PROCESO
7901,2023-02-21 18:36:34,4,x
7902,2023-02-21 18:32:08,5,.
7903,2023-02-21 18:04:14,5,Por el servicio
7904,2023-02-21 17:52:57,5,Es fácil de utilizar gracias
7905,2023-02-21 17:52:22,5,MUY FÁCIL SU USO
7906,2023-02-21 17:46:04,5,Fácil de hacer y me evita filas en el aeropuerto
7907,2023-02-21 17:45:05,5,Es muy amigable.
7908,2023-02-21 17:41:51,5,muy rapido
7909,2023-02-21 17:39:54,5,Rápido y práctico
7910,2023-02-21 17:14:54,5,POR SU EFICACIA
7911,2023-02-21 17:13:33,5,ES MUY GRATO LAS EXPERIENCIAS QUE HE TENIDO
